Month,Dataset,SKU,Actual,Predicted,Iteration
2023-10-01,Train,df_23_comsubs_850243008901,194,199.99,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2023-11-01,Train,df_23_comsubs_850243008901,233,224.03,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2023-12-01,Train,df_23_comsubs_850243008901,204,222.26,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-01-01,Train,df_23_comsubs_850243008901,256,261.53,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-02-01,Train,df_23_comsubs_850243008901,292,297.13,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-03-01,Train,df_23_comsubs_850243008901,360,346.4,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-04-01,Train,df_23_comsubs_850243008901,345,358.75,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-05-01,Train,df_23_comsubs_850243008901,348,374.26,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-06-01,Train,df_23_comsubs_850243008901,424,422.97,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-07-01,Train,df_23_comsubs_850243008901,523,500.34999999999997,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-08-01,Train,df_23_comsubs_850243008901,598,581.87,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-09-01,Test,df_23_comsubs_850243008901,30,559.15,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-10-01,Test,df_23_comsubs_850243008901,0,566.21,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-11-01,Test,df_23_comsubs_850243008901,0,619.21,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2024-12-01,Test,df_23_comsubs_850243008901,0,645.85,51_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS_AP2+23+03+30+24+08+30
2022-11-01,Test,df_11_comsubs_850030796165,470,373.64,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2022-12-01,Test,df_11_comsubs_850030796165,463,567.77,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-01-01,Test,df_11_comsubs_850030796165,597,656.39,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-02-01,Test,df_11_comsubs_850030796165,572,685.5500000000001,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-03-01,Test,df_11_comsubs_850030796165,648,695.35,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-04-01,Train,df_11_comsubs_850030796165,661,659.89,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-05-01,Train,df_11_comsubs_850030796165,625,652.46,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-06-01,Train,df_11_comsubs_850030796165,635,654.07,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-07-01,Train,df_11_comsubs_850030796165,674,675.97,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-08-01,Train,df_11_comsubs_850030796165,721,759.41,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-09-01,Train,df_11_comsubs_850030796165,649,665.17,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-10-01,Train,df_11_comsubs_850030796165,617,758.73,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-11-01,Train,df_11_comsubs_850030796165,1625,1476.6499999999999,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-12-01,Train,df_11_comsubs_850030796165,1234,1339.56,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-01-01,Train,df_11_comsubs_850030796165,1418,1383.33,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-02-01,Train,df_11_comsubs_850030796165,1496,1483.83,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-03-01,Train,df_11_comsubs_850030796165,1591,1573.07,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-04-01,Train,df_11_comsubs_850030796165,1518,1525.23,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-05-01,Train,df_11_comsubs_850030796165,1560,1546.07,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-06-01,Train,df_11_comsubs_850030796165,1445,1516.64,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-07-01,Train,df_11_comsubs_850030796165,1601,1585.57,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-08-01,Train,df_11_comsubs_850030796165,1575,1609.77,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-09-01,Test,df_11_comsubs_850030796165,50,1671.08,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-10-01,Test,df_11_comsubs_850030796165,0,1791.52,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-11-01,Test,df_11_comsubs_850030796165,0,2013.27,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-12-01,Test,df_11_comsubs_850030796165,0,2230.09,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2022-10-01,Test,df_22_comsubs_850030796158,98,93.25,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2022-11-01,Test,df_22_comsubs_850030796158,160,154.87,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2022-12-01,Test,df_22_comsubs_850030796158,189,193.75,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-01-01,Test,df_22_comsubs_850030796158,258,270.01,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-02-01,Test,df_22_comsubs_850030796158,393,345.14,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-03-01,Test,df_22_comsubs_850030796158,493,425.87,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-04-01,Train,df_22_comsubs_850030796158,508,481.99,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-05-01,Train,df_22_comsubs_850030796158,509,505.01,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-06-01,Train,df_22_comsubs_850030796158,516,505.32,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-07-01,Train,df_22_comsubs_850030796158,504,510.1,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-08-01,Train,df_22_comsubs_850030796158,566,540.88,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-09-01,Train,df_22_comsubs_850030796158,511,516.47,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-10-01,Train,df_22_comsubs_850030796158,512,524.48,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-11-01,Train,df_22_comsubs_850030796158,646,602.53,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2023-12-01,Train,df_22_comsubs_850030796158,462,503.23,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-01-01,Train,df_22_comsubs_850030796158,502,516.16,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-02-01,Train,df_22_comsubs_850030796158,533,535.48,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-03-01,Train,df_22_comsubs_850030796158,578,573.39,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-04-01,Train,df_22_comsubs_850030796158,513,537.74,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-05-01,Train,df_22_comsubs_850030796158,520,537.52,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-06-01,Train,df_22_comsubs_850030796158,513,534.05,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-07-01,Train,df_22_comsubs_850030796158,578,567.4300000000001,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-08-01,Train,df_22_comsubs_850030796158,543,570.09,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-09-01,Test,df_22_comsubs_850030796158,28,603.17,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-10-01,Test,df_22_comsubs_850030796158,0,658.46,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-11-01,Test,df_22_comsubs_850030796158,0,690.81,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2024-12-01,Test,df_22_comsubs_850030796158,0,671.05,53_comsub_M_NRP1_NSF_NHF_YSto_Nhub_YMS+PRS+PLS_AP2+23+03+30+24+08+30
2022-06-01,Test,df_55_comsubs_DM2MIX12,22,0.0,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_55_comsubs_DM2MIX12,23,0.07,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_55_comsubs_DM2MIX12,27,0.07,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_55_comsubs_DM2MIX12,25,0.09,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_55_comsubs_DM2MIX12,13,0.7000000000000001,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_55_comsubs_DM2MIX12,10,0.28,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_55_comsubs_DM2MIX12,4,0.15,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_55_comsubs_DM2MIX12,7,0.6,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_55_comsubs_DM2MIX12,3,0.28,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_55_comsubs_DM2MIX12,1,0.21000000000000002,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_55_comsubs_DM2MIX12,0,0.32,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_55_comsubs_DM2MIX12,0,0.29000000000000004,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_55_comsubs_DM2MIX12,1,0.31,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_55_comsubs_DM2MIX12,1,0.36,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_55_comsubs_DM2MIX12,0,0.32,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_55_comsubs_DM2MIX12,1,0.82,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_55_comsubs_DM2MIX12,1,0.88,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_55_comsubs_DM2MIX12,0,0.34,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_55_comsubs_DM2MIX12,0,0.14,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_55_comsubs_DM2MIX12,1,0.61,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_55_comsubs_DM2MIX12,0,0.25,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_55_comsubs_DM2MIX12,0,0.02,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_55_comsubs_DM2MIX12,0,0.0,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_55_comsubs_DM2MIX12,0,0.0,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_55_comsubs_DM2MIX12,0,0.0,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_55_comsubs_DM2MIX12,0,0.01,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_55_comsubs_DM2MIX12,0,0.01,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_55_comsubs_DM2MIX12,0,0.21,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_55_comsubs_DM2MIX12,0,0.26,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_55_comsubs_DM2MIX12,0,0.09,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_55_comsubs_DM2MIX12,0,0.060000000000000005,67_comsub_M_NRP2_YSF_YHF_NSto_Yhub_NMS_AP2+23+07+30+24+08+30
2022-06-01,Test,df_15_comsubs_850243008932,192,194.83,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_15_comsubs_850243008932,161,234.29999999999998,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_15_comsubs_850243008932,192,252.83,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_15_comsubs_850243008932,261,257.68,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_15_comsubs_850243008932,222,267.39,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_15_comsubs_850243008932,271,274.4,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_15_comsubs_850243008932,252,268.15999999999997,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_15_comsubs_850243008932,381,307.15999999999997,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_15_comsubs_850243008932,353,345.19,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_15_comsubs_850243008932,453,409.78000000000003,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_15_comsubs_850243008932,480,437.92,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_15_comsubs_850243008932,495,463.57,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_15_comsubs_850243008932,599,490.38,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_15_comsubs_850243008932,590,501.14,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_15_comsubs_850243008932,528,515.67,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_15_comsubs_850243008932,540,546.2,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_15_comsubs_850243008932,527,554.7,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_15_comsubs_850243008932,624,611.65,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_15_comsubs_850243008932,513,544.93,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_15_comsubs_850243008932,646,664.9300000000001,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_15_comsubs_850243008932,786,785.5,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_15_comsubs_850243008932,936,905.77,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_15_comsubs_850243008932,920,948.13,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_15_comsubs_850243008932,1016,1039.2,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_15_comsubs_850243008932,1188,1195.88,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_15_comsubs_850243008932,1650,1628.52,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_15_comsubs_850243008932,1892,1873.29,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_15_comsubs_850243008932,64,1854.37,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_15_comsubs_850243008932,0,1997.38,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_15_comsubs_850243008932,0,2233.05,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_15_comsubs_850243008932,0,2460.06,68_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS_AP2+23+07+30+24+08+30
2022-06-01,Test,df_05_comsubs_850030796035,121,548.1800000000001,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_05_comsubs_850030796035,143,615.38,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_05_comsubs_850030796035,221,851.4300000000001,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_05_comsubs_850030796035,269,773.83,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_05_comsubs_850030796035,320,988.83,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_05_comsubs_850030796035,308,1106.15,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_05_comsubs_850030796035,328,1109.08,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_05_comsubs_850030796035,500,1419.52,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_05_comsubs_850030796035,710,1470.7,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_05_comsubs_850030796035,1214,1476.32,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_05_comsubs_850030796035,1246,1468.78,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_05_comsubs_850030796035,1323,1436.75,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_05_comsubs_850030796035,1270,1442.76,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_05_comsubs_850030796035,1334,1401.03,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_05_comsubs_850030796035,1349,1340.57,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_05_comsubs_850030796035,1468,1426.8899999999999,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_05_comsubs_850030796035,1611,1613.58,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_05_comsubs_850030796035,2211,2097.38,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_05_comsubs_850030796035,1879,1899.76,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_05_comsubs_850030796035,2331,2293.15,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_05_comsubs_850030796035,2342,2298.54,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_05_comsubs_850030796035,2642,2521.32,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_05_comsubs_850030796035,2298,2358.0,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_05_comsubs_850030796035,2315,2328.21,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_05_comsubs_850030796035,2241,2359.1,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_05_comsubs_850030796035,2476,2496.18,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_05_comsubs_850030796035,2499,2472.56,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_05_comsubs_850030796035,93,2379.86,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_05_comsubs_850030796035,0,2330.5699999999997,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_05_comsubs_850030796035,0,2584.05,70_comsub_M_NRP2_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
