Feature,Importance,SKU,Iteration
order_interval,0.0,df_14_amasubs_1G-SLUS-FC7I,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
age,0.5259827469595402,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_year,0.11410126389749528,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
sales_flag,0.10183577857334114,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.07931855499106362,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
holiday_flag,0.06851907880361562,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.05758051943749937,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_month,0.05266205733744478,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_16_amasubs_8S-5QPR-VPEQ,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
age,0.5397629911153645,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_year,0.2702227149704356,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_month,0.06298771833558738,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.052182722794182276,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.03924651156094831,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
holiday_flag,0.03345117741486936,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
sales_flag,0.0021461638086127336,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_20_amasubs_MOMENTOUS-HUB-LGLX,28_amasub_M_NRP2_YSF_YHF_NSto_Nhub_NAS_AP2+23+04+30+24+08+30
reg_year,0.33760810929006657,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
age,0.2687449716905236,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
negative_effect,0.0936849776767544,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.09003515531781542,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.08775063858836164,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
reg_month,0.07837413871868437,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
holiday_flag,0.025765626408734275,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
stockout_flag,0.011831193379203093,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
sales_flag,0.006205188929856687,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_35_amasubs_850243008987,38_amasub_M_NRP2_YSF_YHF_YSto_Yhub_NAS_AP2+23+04+30+24+08+30
holiday_flag,0.2325885061224176,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
age,0.19400073065822676,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.14985975062963466,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.14033689863796822,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.12247851242646199,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.11523215511349562,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
stockout_flag,0.035102684032360436,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.010400762379434778,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_22_amasubs_OF-GD7N-LW9Q,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
age,0.5953172846391313,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.14257924264912544,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.0832074648732913,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.08181140283932392,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.045366406909445635,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.03405280432530649,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.013478903709006668,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
stockout_flag,0.004186490055369215,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_33_amasubs_G0-NF7M-4HDP,41_amasub_M_NRP2_YSF_YHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
age,0.43567670985821466,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
negative_effect,0.14311869819506307,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.10834446828550735,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.10766683014128971,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.08334508256836141,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.06663685757657081,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.034116183192072776,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.021095170182920127,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
stockout_flag,0.0,df_21_amasubs_3D-FIWI-VDOX,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
age,0.25493129323687924,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.2418944332205332,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
negative_effect,0.12707809729116137,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.10787929496203195,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.09627391317361292,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.09100745756899255,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.06148463589910161,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.01945087464768706,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
stockout_flag,0.0,df_37_amasubs_PRPACKET5-CA,43_amasub_M_NRP2_YSF_YHF_YSto_Yhub_YAS_AP2+23+04+30+24+08+30
age,0.5510521147996146,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.22936675392797987,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.08737299376385643,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.08704027722566639,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.045167860282882735,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_04_amasubs_AMPMCP,44_amasub_M_NRP2_NSF_NHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
age,0.5684581009680257,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.1084464904463712,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.10261786390067601,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.08757022084822332,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.0871468523920877,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.028520123147956804,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.01724034829665924,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_11_amasubs_850243008956,45_amasub_M_NRP2_YSF_YHF_NSto_Nhub_YAS_AP2+23+04+30+24+08+30
age,0.4465871519156524,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.2172719461763761,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
negative_effect,0.13879017455971193,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.0669720868207916,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.0501021216428206,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.04524349418001892,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.03316236139348495,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.0018706633111435008,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_13_amasubs_I6-8ZCT-FF3T,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
age,0.46847473034773107,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.2545641300090312,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
negative_effect,0.10977804947713671,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.05348505388652919,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.05110712253269011,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.03307226994790067,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
holiday_flag,0.026474020298440412,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
sales_flag,0.003044623500540651,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_18_amasubs_SH-4MF1-GY9W,46_amasub_M_NRP2_YSF_YHF_NSto_Yhub_YAS_AP2+23+04+30+24+08+30
age,0.47545086117266405,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_year,0.1566392721332318,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_day_of_year,0.13936804217549142,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_month,0.11767986191416904,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
reg_week_of_year,0.11086196260444359,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
order_interval,0.0,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
stockout_flag,0.0,df_06_amasubs_MEWPI24VAN,48_amasub_M_NRP2_NSF_NHF_YSto_Nhub_YAS_AP2+23+04+30+24+08+30
